id_del_proceso,entidad,departamento_entidad,ciudad_entidad,ordenentidad,modalidad_de_contratacion,tipo_de_contrato,codigo_principal_de_categoria,fecha_de_publicacion,fecha_adjudicacion,duracion,unidad_de_duracion,precio_base,valor_total_adjudicacion,adjudicado,estado_del_procedimiento,proveedores_invitados,conteo_de_respuestas_a_ofertas,departamento_proveedor,ciudad_proveedor,nombre_del_proveedor
CO1.REQ.5780838,INSTITUCIÓN UNIVERSITARIA DEL PUTUMAYO,Putumayo,Mocoa,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,120,día(s),13200000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.5613631,DISPENSARIO MEDICO DE BUCARAMANGA*,Santander,Bucaramanga,Nacional,Contratación directa,Prestación de servicios,V1.85101601,,,11,Mes(es),23897000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6659322,COTECMAR,Bolívar,Cartagena,Nacional,Contratación régimen especial,Prestación de servicios,V1.93141506,,,16,día(s),5674345,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7838321,SENA REGIONAL ANTIOQUIA Grupo Administrativo Complejo Itagüí,Antioquia,Itagui,Nacional,Solicitud de información a los Proveedores,No Especificado,V1.53141622,,,150,día(s),0,0,No,Evaluación,651,0,No Definido,No Definido,No Definido
CO1.REQ.2906406,ENTerritorio S.A,Distrito Capital de Bogotá,No Definido,Nacional,Contratación régimen especial (con ofertas),Otro,V1.93141902,,2022-02-24T00:00:00.000,0,día(s),0,79907346,Si,Seleccionado,0,0,Huila,Agrado,FABIO NELSON MANRIQUE PRIETO
CO1.REQ.1337928,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Distrito Capital de Bogotá,No Definido,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.85101600,,,21,día(s),1537911,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.1219357,IDARTES,Distrito Capital de Bogotá,Bogotá,Nacional,Solicitud de información a los Proveedores,No,V1.93141700,,,210,día(s),0,0,No,Evaluación,627,0,No Definido,No Definido,No Definido
CO1.REQ.10378107,PARQUES NACIONALES NATURALES DE COLOMBIA - DIRECCION TERRITORIAL CARIBE,Bolívar,Cartagena,Territorial,Solicitud de información a los Proveedores,No Especificado,V1.41104000,,,7,Mes(es),0,0,No,Evaluación,2599,0,No Definido,No Definido,No Definido
CO1.REQ.5764135,FIDUCIARIA LA PREVISORA S.A.- FIDUPREVISORA S.A.,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación régimen especial,Prestación de servicios,V1.80111600,,,12,Mes(es),84912000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.8723745,HOSPITAL DE CHIBOLO E.S.E.,No Definido,No Definido,Territorial,Contratación régimen especial,Compraventa,V1.25101703,,,1,día(s),1410000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7965510,FONDO ROTATORIO**,Distrito Capital de Bogotá,No Definido,Nacional,Contratación directa,Prestación de servicios,V1.80111600,,,284,día(s),66010000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.1669502,INSTITUTO COLOMBIANO AGROPECUARIO - ICA,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación directa,Prestación de servicios,V1.80111600,,,585,día(s),35882667,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6221560,GOBERNACION DE SUCRE,Sucre,Sincelejo,Territorial,Contratación directa,Prestación de servicios,V1.80101600,,,45,día(s),4500000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.10989402,ARMADA NACIONAL ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA,Bolívar,Cartagena,Nacional,Mínima cuantía,Prestación de servicios,V1.90101603,,,3,Mes(es),72057157,0,No,Abierto,0,0,No Definido,No Definido,No Definido
CO1.REQ.1980483,DISTRITO ESPECIAL INDUSTRIAL Y PORTUARIO DE BARRANQUILLA,Atlántico,Barranquilla,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,7,Mes(es),28000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.4302633,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ ESE,Antioquia,No Definido,Territorial,Contratación régimen especial,Suministros,V1.27112800,,,3,día(s),1904000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.2366703,AEROCIVIL,Distrito Capital de Bogotá,No Definido,Nacional,Selección Abreviada de Menor Cuantía,Obra,V1.72103300,2021-10-08T00:00:00.000,,2,Mes(es),379500000,0,No,Evaluación,0,0,No Definido,No Definido,No Definido
CO1.REQ.9036407,MUNICIPIO DE FLORIDA,Valle del Cauca,Florida,Territorial,Mínima cuantía,Otro,V1.41111900,,2025-10-20T00:00:00.000,3,Mes(es),9743333,9742000,Si,Seleccionado,0,0,No Definido,No Definido,MP NET SOLUTIONS SAS
CO1.REQ.3564195,HOSPITAL REGIONAL DE II NIVEL NUESTRA SEÑORA DE LAS MERCEDES DE COROZAL E.S.E.,Sucre,Corozal,Nacional,Contratación régimen especial,Suministros,V1.42295400,,,2,Mes(es),240000000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.10029571,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Valle del Cauca,Buenaventura,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,6,Mes(es),25461600,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.521166,INRAVISIÓN - SISTEMA DE MEDIOS PÚBLICOS DEL ESTADO COLOMBIANO S.A.S,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación régimen especial,Prestación de servicios,V1.83111800,,,165,día(s),15369324,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.10112492,BANCO AGRARIO DE COLOMBIA S.A.,Distrito Capital de Bogotá,No Definido,Nacional,Contratación régimen especial,Prestación de servicios,V1.15101505,,,11,Mes(es),1500000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.3367336,GOBIERNO DEPARTAMENTAL,Tolima,No Definido,Territorial,Contratación directa,Prestación de servicios,V1.80111701,,,102,día(s),12240000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.872915,DIRECCION DE SANIDAD EJERCITO DISPENSARIO MÉDICO SUROCCIDENTE,Distrito Capital de Bogotá,No Definido,Nacional,Mínima cuantía,Suministros,V1.23271400,,2019-06-14T00:00:00.000,6,Mes(es),15000000,15000000,Si,Seleccionado,0,0,Distrito Capital de Bogotá,Bogotá,ORIONCONIC
CO1.REQ.10926005,SECRETARIA DE EDUCACION DE CALI,Valle del Cauca,Cali,Territorial,Contratación directa,Prestación de servicios,V1.80111501,,,3,Mes(es),23478000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.10037892,Universidad Surcolombiana,Huila,Neiva,Nacional,Contratación régimen especial,Prestación de servicios,V1.80111600,,,0,día(s),2350000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.10676055,CONGRESO DE LA REPÚBLICA - HONORABLE SENADO DE LA REPÚBLICA,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación directa,Prestación de servicios,V1.80111600,,,47,día(s),10266667,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7751317,"EMPRESA SOCIAL DEL ESTADO (ESE) HOSPITAL DEPARTAMENTAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","San Andrés, Providencia y Santa Catalina",San Andrés,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.84111600,,,3,Mes(es),22195761,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7149759,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Valle del Cauca,Cali,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,2,Mes(es),6000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.10602307,HOSPITAL SAN CRISTOBAL DE CIENAGA EMPRESA SOCIAL DEL ESTADO,Magdalena,Ciénaga,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.80111600,,,30,día(s),1750000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7408004,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,No Definido,No Definido,Territorial,Contratación régimen especial,Suministros,V1.85121600,,,6,Mes(es),250000000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.9182827,ÁREA METROPOLITANA DE BARRANQUILLA,Atlántico,Barranquilla,Territorial,Contratación directa,Prestación de servicios,V1.80101505,,,60,día(s),4600000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.5410160,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN DE GUAMAL MAGDALENA,Magdalena,Guamal,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.85101601,,,1,Mes(es),3100000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.9255604,ALCALDIA DISTRITAL BARRANCABERMEJA,Santander,No Definido,Territorial,Contratación directa,Prestación de servicios,V1.80101700,,,45,día(s),4950000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.1274672,(Secretaría Distrital de Integración Social),Distrito Capital de Bogotá,No Definido,Territorial,Contratación directa,Prestación de servicios,V1.80111500,,,210,día(s),26712000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.352985,INRAVISIÓN - SISTEMA DE MEDIOS PÚBLICOS DEL ESTADO COLOMBIANO S.A.S,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación régimen especial,Prestación de servicios,V1.83111800,,,8,Mes(es),0,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.1619818,DAPRE,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación régimen especial,Prestación de servicios,V1.80111600,,,4,Mes(es),22000000,0,No,Evaluación,0,0,No Definido,No Definido,No Definido
CO1.REQ.9232988,HOSPITAL LORENCITA VILLEGAS DE SANTOS ESE,Nariño,Samaniego,Territorial,Contratación régimen especial,Suministros,V1.41122600,,,23,día(s),8364270,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7343428,INSTITUCION EDUCATIVA AGRICOLA DE PIAMONTE,Cauca,Piamonte,Nacional,Contratación régimen especial,Compraventa,V1.43212100,,,3,día(s),25790870,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.10365316,UNIVERSIDAD DE CORDOBA,Córdoba,Montería,Nacional,Contratación régimen especial,Decreto 092 de 2017,V1.85101500,,,0,día(s),10000000,0,No,Publicado,0,0,No Definido,No Definido,CENTRO DE ESPECIALIDADES PEDIÁTRICAS Y NEUROLOGICAS SAS
CO1.REQ.6481847,HOSPITAL EL BUEN SAMARITANO E.S.E.,Nariño,La Cruz,Nacional,Contratación régimen especial,Decreto 092 de 2017,V1.81141804,,,4,Mes(es),8000000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.4649704,MUNICIPIO DE CARTAGO,Valle del Cauca,Cartago,Territorial,Contratación directa,Prestación de servicios,V1.80111620,,,0,día(s),20706000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.9947819,ALCALDIA  MUNICIPIO DE IBAGUE*,Tolima,Ibagué,Territorial,Contratación directa,Prestación de servicios,V1.82101600,,,120,día(s),12000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7107896,E.S.E HOSPITAL SAN JUAN DE DIOS DE ABEJORRAL,No Definido,No Definido,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.51101500,,,30,día(s),2774500,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.4486319,ALCALDÍA MUNICIPIO DE PALMIRA,Valle del Cauca,Palmira,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,4,Mes(es),12000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6078535,ESE HOSPITAL DEPARTAMENTAL SAN RAFAEL,Magdalena,Fundación,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.80111600,,,1,Mes(es),1800000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.2883157,CONTRALORIA CALI,Valle del Cauca,Cali,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,135,día(s),13500000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.3557635,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Boyacá,Soatá,Territorial,Contratación régimen especial,Prestación de servicios,V1.80111620,,,1,Mes(es),2000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.8064282,ESE HOSPITAL DEPARTAMENTAL SAN RAFAEL,Magdalena,Fundación,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.80111600,,,2,Mes(es),9000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.4637714,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,Antioquia,Medellín,Territorial,Contratación régimen especial,Suministros,V1.31211515,,,0,día(s),20326519,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6547082,CONCEJO MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Nacional,Mínima cuantía,Compraventa,V1.52161505,,2024-07-26T00:00:00.000,3,día(s),13000000,12625082,Si,Seleccionado,0,0,Cundinamarca,No Definido,MARCAST COMERCIALIZADORA SAS
CO1.REQ.3095649,CIAC S.A.,Distrito Capital de Bogotá,Bogotá,Corporación Autónoma,Contratación régimen especial,Compraventa,V1.92112300,,,29,día(s),21293084,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.1379006,GOBERNACIÓN DEL CAUCA,Cauca,Popayán,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,6,Mes(es),18668666,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.526832,AGENCIA NACIONAL DE TIERRAS - ANT,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación directa,Prestación de servicios,V1.43233200,,,15,día(s),189995440,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.4229967,ESE METROSALUD,Antioquia,Medellín,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.80111600,,,90,día(s),14922000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7994392,ALCALDIA MUNICIPIO DE PUERTO LOPEZ - META,Meta,Puerto López,Territorial,Contratación directa,Prestación de servicios,V1.85101705,,,4,Mes(es),20000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6523923,INSTITUCION EDUCATIVA DISTRITALJORGE ELIECER GAITAN-BOGOTÁ D.C,No Definido,No Definido,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.72102900,,,6,Mes(es),7000000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.10185371,ALCALDÍA MUNICIPAL DE EL ESPINAL,Tolima,Espinal,Territorial,Solicitud de información a los Proveedores,No Especificado,V1.72141700,,,0,día(s),0,0,No,Evaluación,2218,0,No Definido,No Definido,No Definido
CO1.REQ.2219656,DEPARTAMENTO DEL VALLE DEL CAUCA - SECRETARIA DE TURISMO,Valle del Cauca,Cali,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,5,Mes(es),15000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7475356,(Secretaría Distrital de Integración Social),Distrito Capital de Bogotá,No Definido,Territorial,Contratación directa,Prestación de servicios,V1.80111500,,,225,día(s),21750000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.3686928,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Norte de Santander,Pamplona,Territorial,Contratación régimen especial,Prestación de servicios,V1.85101604,,,1,Mes(es),5700000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.4794596,MINISTERIO DEL INTERIOR,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación directa,Prestación de servicios,V1.80111600,,,6,Mes(es),33916667,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.758891,GOBERNACION DEL HUILA*,Huila,No Definido,Territorial,Contratación directa,Prestación de servicios,V1.80111620,,,8,Mes(es),48000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.2219125,INSTITUCIÓN UNIVERSITARIA COLEGIO MAYOR DE ANTIOQUIA,Antioquia,Medellín,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,145,día(s),19880000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.4237127,Alcaldía De Villamaria,Caldas,Villamaría,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,4,Mes(es),10000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.10630191,MASORA,Antioquia,Rionegro,Territorial,Contratación directa,Prestación de servicios,V1.80111620,,,114,día(s),29625586,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6493429,ICBF REGIONAL MAGDALENA,Magdalena,Santa Marta,Nacional,Contratación directa,Prestación de servicios,V1.80111600,,,177,día(s),22221030,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6361225,INSTITUCION EDUCATIVA SAN JUAN BOSCO//*,Norte de Santander,Arboledas,Territorial,Contratación régimen especial,Prestación de servicios,V1.43231601,,,6,Mes(es),2500000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.5681543,EMPRESAS PUBLICAS DE ARMENIA ESP,Quindío,Armenia,Territorial,Contratación régimen especial,Prestación de servicios,V1.80111701,,,135,día(s),20902500,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6959102,INSTITUCIÓN EDUCATIVA LA FRONTERA,Norte de Santander,Villa Del Rosario,Territorial,Contratación régimen especial,Otro,V1.84111502,,,70,día(s),6000000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.4949949,INRAVISIÓN - SISTEMA DE MEDIOS PÚBLICOS DEL ESTADO COLOMBIANO S.A.S,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación régimen especial,Prestación de servicios,V1.83111800,,,107,día(s),9095000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6792168,ALCALDIA DE FLORIDABLANCA,Santander,Floridablanca,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,3,Mes(es),21000000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.3473029,ALCALDÍA DE POPAYÁN,Cauca,Popayán,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,80,día(s),11600000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.5068103,FUERZA AEROESPACIAL COLOMBIANA,Distrito Capital de Bogotá,Bogotá,Nacional,Selección abreviada subasta inversa,Suministros,V1.15101504,,2023-11-07T00:00:00.000,13,Mes(es),80189998094,201375282,Si,Seleccionado,0,0,No Definido,No Definido,GLOBE AIR FUEL SAS
CO1.REQ.10064758,FINANCIERA DE DESARROLLO TERRITORIAL S.A.,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación régimen especial,Otro,V1.44102900,,,3,Mes(es),40000000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.7504495,CONCEJO DE DOSQUEBRADAS,Risaralda,Dosquebradas,Territorial,Contratación directa,Prestación de servicios,V1.80111600,,,11,Mes(es),23100000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.9134816,COLEGIO LA FELICIDAD IED,Distrito Capital de Bogotá,Bogotá,Territorial,Contratación régimen especial,Decreto 092 de 2017,V1.60101700,,,1,Mes(es),6900000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.1914994,PARQUES NACIONALES NATURALES DE COLOMBIA - DIRECCION TERRITORIAL ANDES NORORIENTALES,Santander,Bucaramanga,Territorial,Contratación directa,Prestación de servicios,V1.80161504,,,280,día(s),42342823,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.6201350,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,Valle del Cauca,Cali,Territorial,Contratación directa,Prestación de servicios,V1.80111501,,,177,día(s),26628000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.2422039,SENA Regional Huila Grupo de Apoyo Administrativo Mixto,Huila,Neiva,Nacional,Solicitud de información a los Proveedores,No,V1.51201621,,,30,día(s),0,0,No,Evaluación,12,0,No Definido,No Definido,No Definido
CO1.REQ.916673,INM,Distrito Capital de Bogotá,Bogotá,Nacional,Concurso de méritos abierto,Interventoría,V1.81101500,,2019-08-15T00:00:00.000,5,Mes(es),55540000,55540000,Si,Seleccionado,0,0,Distrito Capital de Bogotá,Bogotá,IA ingenieria y Arquitectura de Colombia SAS
CO1.REQ.9098792,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ ESE,Antioquia,No Definido,Territorial,Contratación régimen especial,Suministros,V1.42191500,,,3,día(s),9688824,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.8094846,HOSPITAL LOCAL SAN ISIDRO DE ALPUJARRA,Tolima,Alpujarra,Territorial,Contratación régimen especial,Prestación de servicios,V1.93141808,,,90,día(s),7800000,0,No,Publicado,0,0,No Definido,No Definido,No Definido
CO1.REQ.1942607,INVIAS,Distrito Capital de Bogotá,Bogotá,Nacional,Contratación directa,Obra,V1.72141100,,,270,día(s),3139500000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.2841268,AEROCIVIL,Distrito Capital de Bogotá,No Definido,Nacional,Contratación directa,Prestación de servicios,V1.80111504,,,345,día(s),78200000,0,No,Seleccionado,0,0,No Definido,No Definido,No Definido
CO1.REQ.4877828,LA CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - AGROSAVIA,Cundinamarca,Mosquera,Nacional,Contratación régimen especial,Suministros,V1.41116000,,,30,día(s),250852,0,No,Publicado,0,0,No Definido,No Definido,No Definido
